ID,Healthcare,Utilities,Technology,Industrials,Financials,Consumer Goods,Basic Materials,Consumer Services,Oil & Gas,Telecommunications,Idiosyncratic
33989,0%,0%,0%,0%,0%,0%,0%,0%,0%,60%,40%
47236,0%,5%,0%,0%,0%,50%,5%,0%,0%,0%,40%
37218,55%,0%,0%,0%,0%,0%,0%,5%,0%,0%,40%
60680,0%,75%,0%,0%,0%,0%,0%,0%,0%,0%,25%
60454,0%,10%,0%,0%,0%,0%,0%,40%,0%,0%,50%
40164,0%,0%,10%,0%,0%,0%,55%,0%,0%,0%,35%
45038,60%,10%,0%,0%,0%,0%,0%,0%,0%,0%,30%
31639,0%,0%,0%,0%,5%,0%,0%,0%,0%,55%,40%
53990,50%,5%,0%,0%,0%,0%,0%,0%,0%,0%,45%
56521,0%,0%,45%,30%,0%,0%,0%,0%,0%,0%,25%
58387,0%,45%,0%,20%,0%,0%,0%,0%,0%,10%,25%
40518,0%,0%,0%,20%,0%,55%,0%,10%,0%,0%,15%
45015,0%,0%,0%,0%,0%,0%,10%,0%,0%,60%,30%
59043,0%,0%,0%,0%,85%,0%,0%,0%,0%,0%,15%
52462,0%,0%,0%,25%,60%,0%,0%,0%,0%,0%,15%
38760,0%,0%,70%,0%,0%,10%,0%,0%,0%,0%,20%
31569,40%,0%,0%,15%,0%,0%,0%,0%,0%,0%,45%
46805,0%,0%,0%,0%,0%,50%,0%,0%,0%,0%,50%
31755,0%,0%,35%,15%,0%,0%,5%,0%,0%,0%,45%
36239,15%,65%,0%,0%,0%,0%,0%,0%,0%,0%,20%
56025,0%,0%,0%,0%,15%,0%,50%,0%,20%,0%,15%
35864,0%,5%,0%,0%,0%,70%,0%,0%,0%,0%,25%
57000,0%,0%,0%,0%,55%,5%,0%,0%,0%,0%,40%
37677,0%,70%,15%,0%,0%,0%,0%,0%,0%,0%,15%
35616,0%,0%,40%,20%,0%,0%,0%,0%,0%,0%,40%
41475,0%,0%,10%,0%,55%,15%,0%,0%,0%,0%,20%
45338,0%,50%,0%,0%,10%,0%,0%,0%,0%,0%,40%
59159,0%,0%,0%,0%,0%,0%,0%,75%,10%,0%,15%
40965,0%,0%,0%,0%,10%,0%,65%,0%,0%,0%,25%
59603,50%,0%,0%,0%,5%,0%,30%,0%,0%,0%,15%
38482,0%,0%,50%,0%,0%,0%,0%,0%,5%,0%,45%
60337,0%,0%,0%,0%,0%,10%,0%,0%,50%,0%,40%
50082,0%,0%,60%,0%,0%,0%,0%,0%,0%,25%,15%
32579,0%,0%,0%,0%,0%,45%,0%,0%,10%,5%,40%
44370,0%,0%,0%,0%,35%,0%,0%,0%,25%,0%,40%
35922,0%,30%,0%,55%,0%,0%,0%,0%,0%,0%,15%
33768,0%,0%,0%,0%,5%,30%,0%,0%,0%,45%,20%
59754,0%,0%,15%,0%,0%,0%,0%,10%,0%,40%,35%
55403,0%,0%,60%,0%,0%,0%,0%,0%,0%,0%,40%
59386,0%,0%,0%,50%,0%,0%,0%,0%,0%,0%,50%
54377,0%,0%,0%,0%,0%,5%,70%,0%,0%,0%,25%
41407,0%,0%,0%,0%,0%,0%,20%,65%,0%,0%,15%
60423,0%,0%,0%,0%,0%,0%,0%,55%,0%,0%,45%
36025,0%,0%,5%,10%,0%,0%,0%,70%,0%,0%,15%
52412,0%,65%,0%,0%,0%,0%,10%,0%,0%,0%,25%
59723,0%,0%,0%,0%,0%,30%,0%,0%,55%,0%,15%
35781,0%,0%,0%,0%,10%,0%,0%,0%,75%,0%,15%
43022,0%,0%,0%,20%,15%,0%,0%,25%,0%,0%,40%
37516,0%,0%,0%,0%,25%,0%,0%,0%,45%,0%,30%
58039,0%,0%,0%,5%,0%,80%,0%,0%,0%,0%,15%
33613,0%,10%,0%,55%,0%,0%,10%,0%,0%,0%,25%
60017,0%,0%,0%,5%,0%,0%,10%,0%,0%,55%,30%
36451,0%,10%,0%,0%,0%,0%,0%,0%,40%,0%,50%
55220,0%,45%,0%,5%,0%,0%,0%,0%,0%,5%,45%
39300,50%,0%,0%,0%,0%,5%,0%,0%,0%,0%,45%
34407,0%,0%,0%,0%,60%,0%,0%,0%,25%,0%,15%
55594,0%,50%,10%,0%,0%,0%,0%,0%,15%,0%,25%
46230,0%,30%,0%,5%,0%,0%,0%,0%,35%,0%,30%
57462,0%,0%,0%,0%,0%,5%,10%,45%,0%,0%,40%
53969,0%,0%,0%,0%,0%,0%,15%,0%,10%,50%,25%
35243,0%,0%,0%,0%,0%,0%,0%,60%,0%,20%,20%
41372,0%,0%,25%,60%,0%,0%,0%,0%,0%,0%,15%
44012,0%,0%,0%,0%,0%,0%,0%,60%,0%,0%,40%
42033,0%,0%,20%,0%,0%,40%,0%,0%,10%,0%,30%
30173,0%,0%,0%,0%,0%,0%,0%,45%,0%,10%,45%
51123,0%,0%,0%,0%,45%,0%,10%,0%,0%,25%,20%
30073,0%,0%,0%,0%,0%,40%,0%,20%,0%,0%,40%
37088,0%,0%,0%,0%,0%,50%,0%,0%,0%,30%,20%
48003,0%,0%,0%,15%,55%,0%,0%,0%,10%,0%,20%
44825,0%,30%,0%,0%,0%,0%,25%,0%,0%,0%,45%
57743,0%,0%,0%,35%,0%,0%,0%,0%,15%,0%,50%
59018,0%,0%,60%,0%,0%,0%,0%,0%,0%,0%,40%
50282,0%,0%,0%,0%,0%,0%,45%,10%,0%,0%,45%
42281,50%,0%,10%,0%,0%,0%,0%,0%,25%,0%,15%
32054,0%,0%,0%,0%,20%,0%,35%,0%,0%,0%,45%
39930,0%,0%,0%,0%,0%,60%,0%,0%,0%,0%,40%
38556,0%,0%,0%,0%,0%,5%,0%,0%,0%,45%,50%
46275,0%,0%,20%,0%,0%,0%,65%,0%,0%,0%,15%
46342,0%,0%,20%,0%,0%,0%,0%,0%,0%,60%,20%
46363,0%,45%,0%,0%,0%,0%,0%,30%,0%,10%,15%
33872,5%,0%,0%,20%,0%,0%,0%,40%,0%,0%,35%
41538,0%,0%,0%,0%,50%,0%,0%,0%,15%,0%,35%
30713,30%,0%,50%,0%,0%,0%,0%,0%,0%,0%,20%
40784,15%,0%,0%,0%,65%,0%,0%,0%,0%,5%,15%
59306,0%,0%,0%,0%,0%,0%,0%,0%,55%,0%,45%
58106,65%,0%,0%,0%,0%,0%,0%,0%,0%,0%,35%
56598,0%,0%,0%,0%,0%,0%,0%,0%,65%,0%,35%
39384,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%
42687,0%,0%,0%,0%,0%,0%,0%,0%,45%,5%,50%
57918,0%,0%,0%,55%,0%,0%,0%,15%,0%,0%,30%
55681,0%,0%,0%,5%,0%,0%,75%,0%,0%,0%,20%
60004,0%,0%,50%,15%,0%,0%,10%,0%,0%,0%,25%
45631,0%,5%,0%,0%,35%,20%,0%,0%,0%,0%,40%
44666,0%,0%,65%,0%,0%,0%,0%,0%,20%,0%,15%
54930,0%,0%,0%,0%,60%,10%,0%,0%,0%,0%,30%
33096,0%,0%,55%,0%,30%,0%,0%,0%,0%,0%,15%
36548,45%,0%,10%,0%,0%,0%,0%,0%,0%,0%,45%
46507,0%,10%,0%,0%,0%,0%,0%,55%,0%,0%,35%
38533,0%,25%,60%,0%,0%,0%,0%,0%,0%,0%,15%
43530,25%,35%,0%,0%,0%,0%,0%,0%,0%,0%,40%
45111,0%,0%,15%,60%,0%,5%,0%,0%,0%,0%,20%
56227,0%,0%,0%,0%,0%,0%,15%,0%,60%,0%,25%
30033,0%,0%,0%,0%,0%,60%,0%,20%,5%,0%,15%
31804,0%,0%,20%,0%,0%,0%,0%,40%,0%,10%,30%
54481,0%,0%,0%,15%,60%,0%,0%,0%,0%,10%,15%
30816,0%,15%,0%,0%,0%,0%,0%,0%,55%,0%,30%
44295,0%,5%,35%,0%,0%,0%,0%,0%,0%,20%,40%
40927,0%,0%,0%,0%,0%,0%,0%,0%,0%,55%,45%
36634,0%,0%,0%,0%,0%,0%,0%,0%,50%,0%,50%
44144,0%,5%,0%,70%,0%,0%,0%,0%,0%,0%,25%
36793,60%,0%,0%,0%,0%,0%,0%,0%,0%,0%,40%
54867,0%,5%,0%,20%,0%,0%,60%,0%,0%,0%,15%
41747,0%,0%,0%,0%,55%,0%,0%,0%,5%,0%,40%
54436,0%,60%,0%,0%,0%,0%,0%,0%,0%,0%,40%
52001,0%,20%,55%,0%,0%,0%,0%,0%,0%,0%,25%
46687,0%,40%,0%,0%,0%,0%,0%,0%,10%,5%,45%
55719,0%,0%,0%,0%,10%,0%,70%,0%,0%,0%,20%
40114,0%,10%,0%,0%,60%,0%,0%,0%,0%,0%,30%
51039,0%,0%,0%,0%,0%,0%,0%,65%,0%,0%,35%
47868,70%,0%,0%,0%,5%,0%,5%,0%,0%,0%,20%
35442,0%,0%,0%,0%,0%,35%,0%,0%,25%,0%,40%
34907,10%,0%,0%,40%,0%,5%,0%,0%,0%,0%,45%
34180,65%,0%,0%,0%,0%,0%,0%,0%,0%,0%,35%
51266,0%,0%,0%,0%,40%,0%,0%,0%,10%,0%,50%
45508,0%,0%,0%,0%,0%,10%,0%,65%,0%,0%,25%
57036,0%,0%,0%,25%,0%,60%,0%,0%,0%,0%,15%
43826,15%,0%,50%,0%,0%,0%,0%,5%,0%,0%,30%
30576,25%,0%,0%,0%,0%,50%,0%,0%,0%,10%,15%
32273,0%,0%,0%,0%,0%,0%,70%,0%,0%,15%,15%
59064,0%,0%,0%,0%,60%,0%,0%,0%,0%,0%,40%
54954,0%,0%,0%,45%,0%,5%,0%,0%,0%,0%,50%
42744,0%,0%,0%,0%,0%,0%,80%,0%,5%,0%,15%
50241,15%,0%,0%,0%,0%,0%,0%,0%,50%,20%,15%
31980,0%,0%,0%,0%,0%,0%,75%,0%,0%,10%,15%
38682,0%,35%,25%,0%,0%,0%,0%,0%,0%,0%,40%
34145,0%,0%,10%,0%,0%,0%,0%,10%,35%,0%,45%
59266,0%,65%,0%,0%,0%,0%,0%,0%,0%,0%,35%
49182,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%,50%
41426,0%,0%,0%,0%,0%,0%,0%,0%,0%,55%,45%
31498,5%,0%,0%,55%,0%,0%,0%,0%,0%,0%,40%
49170,35%,0%,0%,0%,45%,0%,0%,0%,0%,0%,20%
48448,0%,0%,0%,0%,0%,0%,65%,0%,0%,0%,35%
35992,50%,0%,0%,0%,0%,0%,15%,0%,0%,0%,35%
42959,0%,0%,0%,0%,0%,0%,0%,0%,55%,0%,45%
34428,0%,0%,0%,0%,0%,40%,0%,0%,15%,0%,45%
54382,0%,15%,0%,0%,5%,0%,0%,60%,0%,0%,20%
45199,0%,0%,0%,0%,0%,0%,0%,15%,55%,0%,30%
33657,0%,0%,0%,25%,0%,0%,0%,0%,5%,30%,40%
45465,50%,5%,0%,0%,0%,0%,0%,0%,15%,0%,30%
56097,0%,0%,0%,15%,0%,0%,0%,0%,25%,40%,20%
35199,0%,0%,0%,0%,0%,0%,0%,0%,75%,0%,25%
48907,0%,0%,25%,0%,0%,0%,0%,50%,0%,0%,25%
35206,0%,30%,0%,0%,0%,0%,20%,0%,0%,0%,50%
52264,65%,0%,0%,0%,0%,0%,0%,0%,0%,0%,35%
53549,0%,0%,0%,0%,65%,0%,5%,0%,0%,0%,30%
36903,45%,0%,0%,0%,0%,0%,0%,0%,5%,0%,50%
30248,0%,35%,0%,0%,45%,0%,0%,0%,0%,0%,20%
44581,0%,0%,0%,0%,0%,60%,0%,0%,0%,10%,30%
42457,0%,0%,0%,0%,0%,50%,10%,0%,0%,0%,40%
40003,0%,0%,0%,0%,0%,40%,0%,40%,0%,0%,20%
60127,0%,0%,20%,55%,0%,0%,0%,0%,0%,0%,25%
40420,55%,0%,0%,0%,0%,0%,0%,15%,0%,0%,30%
31695,0%,0%,0%,0%,5%,20%,0%,0%,0%,50%,25%
52787,0%,0%,0%,0%,0%,0%,0%,0%,5%,70%,25%
58208,0%,45%,0%,0%,15%,0%,0%,0%,0%,0%,40%
51125,0%,35%,0%,5%,0%,0%,35%,0%,0%,0%,25%
57257,0%,0%,0%,0%,0%,0%,50%,0%,30%,0%,20%
41878,0%,0%,0%,0%,55%,0%,5%,0%,0%,20%,20%
47798,0%,25%,15%,15%,0%,0%,0%,0%,0%,0%,45%
40008,0%,0%,0%,0%,0%,60%,5%,0%,0%,0%,35%
38871,0%,0%,0%,5%,0%,0%,45%,10%,0%,0%,40%
53890,15%,0%,0%,0%,0%,0%,65%,0%,0%,0%,20%
56522,0%,0%,0%,0%,0%,25%,40%,0%,0%,10%,25%
56917,0%,45%,0%,0%,0%,0%,0%,10%,0%,20%,25%
36728,0%,0%,0%,0%,55%,0%,0%,0%,0%,20%,25%
40634,0%,0%,0%,0%,0%,0%,10%,15%,0%,60%,15%
31629,30%,0%,0%,0%,40%,0%,0%,15%,0%,0%,15%
57589,0%,25%,0%,0%,0%,0%,60%,0%,0%,0%,15%
31599,0%,55%,0%,0%,0%,0%,0%,0%,0%,0%,45%
34771,0%,0%,0%,0%,20%,0%,0%,0%,0%,40%,40%
37790,0%,0%,5%,0%,0%,0%,20%,0%,45%,0%,30%
56725,0%,0%,0%,0%,0%,0%,0%,0%,0%,65%,35%
31477,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%
45668,0%,0%,0%,0%,70%,5%,0%,0%,0%,0%,25%
60117,0%,0%,0%,0%,0%,0%,55%,10%,0%,15%,20%
52245,0%,0%,60%,0%,0%,5%,0%,5%,0%,0%,30%
54283,0%,0%,45%,0%,0%,0%,0%,0%,0%,20%,35%
37689,0%,0%,0%,0%,0%,0%,0%,0%,0%,60%,40%
51529,0%,0%,20%,0%,0%,0%,0%,10%,0%,35%,35%
57518,0%,45%,0%,0%,0%,0%,30%,10%,0%,0%,15%
50782,15%,65%,0%,0%,0%,0%,0%,0%,0%,0%,20%
44126,0%,10%,55%,0%,0%,0%,0%,0%,0%,0%,35%
56090,0%,0%,0%,35%,0%,0%,0%,10%,15%,0%,40%
52966,35%,50%,0%,0%,0%,0%,0%,0%,0%,0%,15%
40985,0%,0%,0%,0%,30%,40%,0%,5%,0%,0%,25%
36247,0%,10%,0%,0%,0%,0%,0%,5%,50%,0%,35%
45539,0%,10%,70%,0%,0%,5%,0%,0%,0%,0%,15%
60158,20%,0%,0%,0%,0%,5%,0%,50%,0%,0%,25%
60069,0%,0%,0%,35%,0%,0%,0%,0%,0%,35%,30%
40202,5%,0%,0%,0%,0%,5%,0%,0%,45%,0%,45%
49203,0%,0%,50%,0%,0%,0%,0%,0%,0%,0%,50%
30930,0%,0%,0%,0%,50%,20%,0%,0%,0%,0%,30%
34463,40%,0%,0%,0%,0%,0%,15%,0%,0%,0%,45%
54379,0%,0%,0%,5%,0%,70%,0%,0%,0%,0%,25%
54357,0%,0%,0%,0%,50%,0%,0%,0%,20%,0%,30%
57373,5%,0%,20%,0%,0%,0%,55%,0%,0%,0%,20%
53170,0%,0%,30%,0%,0%,0%,0%,0%,0%,25%,45%
36340,40%,0%,5%,0%,40%,0%,0%,0%,0%,0%,15%
55873,0%,0%,0%,0%,25%,0%,0%,0%,60%,0%,15%
44184,60%,5%,0%,0%,0%,0%,0%,0%,0%,0%,35%
58078,0%,0%,0%,0%,0%,0%,50%,20%,0%,0%,30%
31701,20%,0%,0%,0%,0%,50%,0%,0%,15%,0%,15%
46187,0%,0%,0%,20%,50%,0%,0%,0%,0%,0%,30%
42082,0%,20%,0%,0%,0%,60%,5%,0%,0%,0%,15%
51996,0%,0%,15%,0%,0%,55%,0%,0%,0%,0%,30%
51972,0%,0%,55%,0%,0%,0%,0%,5%,0%,0%,40%
59029,0%,0%,0%,5%,0%,0%,0%,50%,0%,0%,45%
34141,10%,0%,70%,0%,0%,0%,0%,0%,0%,0%,20%
42077,0%,5%,40%,0%,0%,5%,0%,0%,0%,0%,50%
40489,0%,0%,15%,55%,0%,0%,0%,0%,0%,0%,30%
30421,20%,0%,25%,0%,0%,0%,35%,0%,0%,0%,20%
40788,0%,0%,0%,0%,85%,0%,0%,0%,0%,0%,15%
49288,0%,0%,0%,0%,0%,0%,50%,10%,0%,0%,40%
35410,0%,5%,0%,20%,0%,0%,0%,0%,0%,50%,25%
56933,0%,20%,0%,0%,0%,45%,0%,0%,10%,0%,25%
39806,0%,0%,0%,0%,40%,0%,10%,0%,0%,0%,50%
34878,0%,0%,10%,5%,0%,0%,0%,50%,0%,0%,35%
44007,0%,0%,0%,0%,0%,30%,0%,0%,0%,55%,15%
50275,0%,0%,0%,0%,0%,75%,5%,0%,0%,0%,20%
44736,0%,15%,0%,40%,0%,0%,0%,0%,25%,0%,20%
56451,0%,0%,35%,0%,10%,0%,0%,0%,0%,30%,25%
57592,0%,0%,0%,45%,0%,20%,0%,0%,0%,0%,35%
39326,0%,0%,30%,50%,0%,0%,0%,0%,0%,0%,20%
33652,0%,0%,5%,75%,0%,0%,0%,0%,0%,0%,20%
41468,0%,0%,55%,15%,0%,0%,0%,0%,0%,0%,30%
54324,0%,20%,30%,0%,0%,0%,0%,20%,0%,0%,30%
44220,0%,0%,0%,65%,0%,0%,0%,0%,5%,0%,30%
31290,10%,0%,0%,0%,0%,0%,65%,0%,0%,0%,25%
38331,0%,0%,0%,0%,65%,0%,0%,0%,0%,0%,35%
46246,0%,0%,0%,0%,0%,0%,30%,0%,0%,25%,45%
45372,0%,0%,0%,55%,0%,20%,0%,0%,0%,0%,25%
40935,0%,0%,0%,40%,0%,0%,0%,0%,0%,15%,45%
38656,10%,0%,0%,0%,0%,0%,60%,0%,0%,0%,30%
42374,0%,0%,0%,0%,0%,0%,0%,0%,65%,15%,20%
43797,0%,40%,20%,0%,0%,0%,0%,0%,0%,0%,40%
55524,0%,0%,0%,0%,0%,0%,0%,0%,0%,75%,25%
53234,0%,0%,0%,0%,40%,0%,15%,10%,0%,0%,35%
55759,0%,0%,50%,0%,0%,0%,0%,5%,0%,0%,45%
34858,40%,0%,0%,0%,25%,0%,0%,0%,0%,0%,35%
60508,0%,0%,35%,15%,0%,0%,0%,0%,0%,0%,50%
34430,10%,0%,0%,0%,45%,0%,0%,0%,0%,0%,45%
39952,0%,0%,0%,25%,5%,0%,0%,0%,0%,40%,30%
43121,0%,0%,0%,5%,0%,0%,0%,0%,15%,65%,15%
46910,0%,0%,0%,0%,20%,0%,0%,0%,40%,10%,30%
50915,0%,0%,0%,0%,0%,0%,0%,65%,0%,10%,25%
58180,0%,0%,0%,0%,0%,5%,0%,0%,0%,45%,50%
31975,45%,15%,0%,0%,0%,25%,0%,0%,0%,0%,15%
39129,15%,0%,0%,0%,0%,0%,0%,20%,40%,0%,25%
36422,0%,0%,0%,5%,0%,0%,0%,0%,45%,0%,50%
36341,0%,0%,10%,0%,45%,10%,0%,0%,0%,0%,35%
34836,0%,0%,0%,0%,0%,0%,0%,0%,55%,0%,45%
48293,0%,0%,0%,5%,0%,40%,0%,0%,25%,0%,30%
56729,0%,0%,0%,25%,0%,5%,0%,55%,0%,0%,15%
47502,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%,50%
37076,0%,0%,0%,10%,0%,0%,0%,40%,15%,0%,35%
32481,0%,20%,0%,0%,0%,35%,0%,0%,0%,0%,45%
30160,0%,0%,0%,0%,20%,0%,0%,0%,0%,50%,30%
42181,0%,10%,35%,10%,0%,0%,0%,0%,0%,0%,45%
35305,0%,0%,0%,0%,0%,30%,0%,0%,25%,0%,45%
36877,0%,0%,0%,50%,0%,0%,25%,0%,0%,0%,25%
37827,0%,0%,0%,0%,0%,60%,0%,0%,15%,0%,25%
50054,0%,15%,5%,0%,0%,55%,0%,0%,0%,0%,25%
52270,0%,0%,5%,0%,0%,0%,0%,50%,0%,0%,45%
36916,0%,0%,5%,0%,0%,0%,0%,0%,10%,40%,45%
32687,0%,0%,0%,0%,0%,55%,10%,5%,0%,0%,30%
43819,30%,0%,0%,0%,35%,0%,0%,0%,0%,0%,35%
54195,0%,0%,0%,0%,0%,25%,0%,0%,25%,0%,50%
52633,0%,0%,0%,55%,0%,5%,0%,0%,0%,0%,40%
53056,0%,0%,0%,20%,0%,0%,50%,0%,0%,15%,15%
54743,0%,0%,0%,15%,55%,0%,0%,0%,0%,0%,30%
45725,0%,0%,0%,0%,0%,0%,0%,55%,0%,0%,45%
44300,0%,0%,0%,0%,0%,0%,55%,0%,0%,0%,45%
33644,0%,0%,0%,0%,50%,0%,0%,0%,0%,0%,50%
50012,0%,0%,0%,10%,0%,0%,0%,0%,60%,0%,30%
40736,0%,0%,0%,0%,0%,0%,0%,0%,0%,60%,40%
48445,0%,15%,0%,25%,0%,0%,0%,0%,35%,0%,25%
34289,0%,0%,0%,0%,0%,0%,0%,0%,65%,0%,35%
58800,0%,0%,0%,0%,0%,50%,0%,0%,0%,0%,50%
44489,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%
38133,0%,0%,55%,0%,0%,0%,0%,0%,0%,0%,45%
46547,0%,0%,0%,0%,0%,0%,65%,0%,0%,0%,35%
46194,0%,30%,5%,0%,45%,0%,0%,0%,0%,0%,20%
35693,0%,0%,0%,0%,0%,0%,0%,5%,0%,60%,35%
30297,0%,0%,0%,0%,0%,5%,25%,0%,45%,0%,25%
31538,0%,0%,0%,0%,0%,0%,0%,0%,60%,0%,40%
57856,0%,10%,0%,40%,0%,0%,0%,0%,0%,0%,50%
52552,0%,0%,0%,0%,60%,25%,0%,0%,0%,0%,15%
37872,0%,0%,0%,80%,0%,0%,0%,5%,0%,0%,15%
59142,0%,0%,0%,0%,0%,40%,0%,0%,0%,30%,30%
33132,60%,0%,0%,0%,0%,0%,20%,0%,0%,0%,20%
59645,0%,0%,25%,5%,0%,0%,55%,0%,0%,0%,15%
38902,0%,0%,0%,0%,0%,0%,0%,0%,0%,50%,50%
51897,60%,25%,0%,0%,0%,0%,0%,0%,0%,0%,15%
43015,0%,0%,55%,0%,0%,0%,0%,5%,0%,0%,40%
47215,0%,0%,0%,0%,25%,0%,0%,0%,35%,0%,40%
53133,5%,0%,0%,55%,20%,0%,0%,0%,0%,0%,20%
35188,0%,0%,0%,50%,0%,0%,0%,0%,0%,0%,50%
41639,45%,5%,10%,0%,0%,0%,0%,0%,0%,0%,40%
58225,0%,0%,5%,65%,0%,0%,0%,0%,0%,0%,30%
43706,0%,0%,35%,0%,0%,5%,0%,0%,10%,0%,50%
42370,0%,20%,0%,0%,0%,0%,50%,0%,0%,0%,30%
30330,60%,0%,0%,5%,0%,0%,0%,0%,0%,0%,35%
58048,0%,0%,40%,0%,0%,0%,0%,0%,40%,0%,20%
42865,0%,5%,15%,0%,0%,0%,0%,40%,0%,0%,40%
47224,0%,0%,0%,0%,0%,55%,20%,0%,0%,0%,25%
56481,0%,30%,0%,10%,45%,0%,0%,0%,0%,0%,15%
57202,0%,0%,0%,0%,0%,0%,0%,0%,55%,0%,45%
33481,0%,20%,0%,0%,0%,0%,0%,65%,0%,0%,15%
60447,0%,0%,0%,0%,0%,0%,0%,0%,0%,70%,30%
57265,0%,70%,0%,0%,0%,0%,0%,0%,0%,0%,30%
53200,0%,0%,25%,0%,35%,0%,0%,0%,20%,0%,20%
32936,0%,20%,0%,0%,0%,0%,0%,5%,0%,55%,20%
46437,0%,0%,0%,5%,0%,35%,0%,40%,0%,0%,20%
47263,10%,0%,0%,40%,0%,0%,0%,0%,0%,0%,50%
32288,40%,0%,0%,15%,0%,0%,0%,0%,30%,0%,15%
34443,0%,0%,0%,0%,0%,15%,0%,25%,0%,40%,20%
40964,0%,0%,65%,0%,0%,0%,0%,15%,0%,0%,20%
39886,0%,0%,0%,55%,0%,0%,0%,0%,0%,15%,30%
36841,0%,0%,0%,0%,10%,0%,0%,40%,25%,0%,25%
39299,0%,5%,0%,0%,45%,0%,30%,0%,0%,0%,20%
41406,0%,0%,0%,75%,0%,0%,0%,0%,0%,0%,25%
36360,0%,0%,0%,0%,0%,0%,0%,0%,70%,0%,30%
56195,0%,40%,0%,0%,0%,30%,0%,0%,0%,0%,30%
36279,0%,0%,35%,0%,40%,0%,0%,0%,0%,0%,25%
54594,25%,0%,0%,0%,0%,10%,0%,0%,0%,40%,25%
47876,0%,5%,0%,0%,0%,40%,5%,0%,0%,0%,50%
34081,0%,10%,0%,40%,0%,0%,10%,0%,0%,0%,40%
46691,0%,0%,5%,50%,30%,0%,0%,0%,0%,0%,15%
42542,0%,25%,60%,0%,0%,0%,0%,0%,0%,0%,15%
59033,0%,35%,25%,0%,15%,0%,0%,0%,0%,0%,25%
59986,0%,0%,0%,0%,0%,0%,0%,0%,55%,0%,45%
46057,0%,0%,20%,0%,0%,10%,0%,0%,0%,55%,15%
34790,0%,0%,0%,30%,55%,0%,0%,0%,0%,0%,15%
48866,0%,25%,0%,0%,0%,0%,0%,0%,50%,0%,25%
40203,0%,0%,0%,0%,0%,40%,15%,0%,0%,0%,45%
48168,65%,0%,0%,0%,0%,0%,0%,0%,0%,0%,35%
40620,0%,0%,0%,55%,5%,0%,0%,0%,5%,0%,35%
52688,0%,55%,0%,0%,0%,0%,0%,0%,0%,0%,45%
60599,0%,15%,0%,0%,0%,0%,0%,45%,0%,0%,40%
36756,0%,25%,0%,15%,40%,0%,0%,0%,0%,0%,20%
41933,40%,5%,5%,0%,0%,0%,0%,0%,0%,0%,50%
39917,0%,0%,0%,0%,55%,0%,0%,0%,0%,15%,30%
30216,35%,0%,0%,0%,10%,0%,15%,0%,0%,0%,40%
49543,0%,55%,10%,20%,0%,0%,0%,0%,0%,0%,15%
50226,0%,0%,0%,0%,0%,0%,0%,0%,70%,0%,30%
47379,0%,0%,10%,30%,10%,0%,0%,0%,0%,0%,50%
37120,0%,0%,0%,70%,0%,0%,10%,0%,0%,0%,20%
42701,5%,0%,0%,0%,0%,0%,0%,55%,0%,0%,40%
36785,0%,0%,0%,0%,0%,75%,0%,0%,0%,0%,25%
59605,60%,0%,0%,0%,0%,10%,0%,15%,0%,0%,15%
35498,0%,0%,0%,0%,0%,0%,0%,70%,0%,0%,30%
30428,0%,0%,0%,0%,50%,0%,0%,0%,0%,0%,50%
40823,0%,0%,5%,0%,75%,0%,0%,0%,0%,0%,20%
35502,5%,0%,0%,0%,0%,0%,0%,0%,0%,55%,40%
48801,0%,0%,0%,0%,40%,0%,0%,5%,20%,0%,35%
39101,0%,0%,0%,0%,0%,0%,25%,0%,0%,55%,20%
47071,0%,0%,0%,10%,0%,0%,0%,0%,60%,0%,30%
35809,25%,0%,0%,0%,0%,0%,30%,0%,0%,10%,35%
47141,0%,0%,10%,0%,0%,35%,0%,25%,0%,0%,30%
37271,0%,45%,0%,0%,15%,0%,0%,0%,0%,0%,40%
55130,10%,0%,0%,0%,55%,0%,0%,0%,20%,0%,15%
34802,15%,0%,0%,0%,0%,0%,40%,0%,0%,0%,45%
36249,5%,0%,0%,40%,0%,0%,0%,0%,15%,0%,40%
43067,0%,0%,0%,0%,0%,0%,10%,50%,0%,0%,40%
34992,45%,0%,0%,5%,0%,0%,0%,0%,15%,0%,35%
60521,35%,25%,0%,0%,0%,0%,0%,0%,0%,0%,40%
51213,0%,0%,0%,0%,40%,0%,0%,0%,0%,20%,40%
60092,0%,0%,5%,0%,0%,0%,0%,80%,0%,0%,15%
44005,0%,0%,25%,0%,0%,0%,0%,0%,0%,25%,50%
43721,0%,0%,0%,10%,50%,0%,0%,0%,0%,0%,40%
58338,0%,0%,0%,0%,0%,0%,0%,40%,20%,0%,40%
53251,0%,0%,0%,50%,0%,0%,25%,0%,0%,0%,25%
43910,0%,0%,0%,55%,0%,0%,0%,0%,10%,0%,35%
51790,0%,0%,0%,0%,0%,0%,25%,0%,0%,55%,20%
32937,5%,0%,0%,55%,10%,0%,0%,0%,0%,0%,30%
47204,20%,0%,40%,0%,0%,0%,0%,0%,0%,5%,35%
